2
27000:495503,442061,494261,468962,458967,477597,520907,471948,493713,546857,462691,464181,460225,451183,478156,491304,464377,470226,458011,474559,488279,448102,460271,487634,445056,454626,485187,449871,448416,451759,470533,459121,505377,451360,456826,456369,475224,449931,454659,452640,489748,462744,454848,468047,494963,452660,464565,466216,446572,478613,471537,469323,459974,494686,466270,450372,476542,471993,476979,476904,468562,469070,457990,502593,453849,464787,437925,447420,455345,515751,463037,453310,500733,457352,450724,442726,472852,467266,445019,465501,481721,463331,456400,460967,457428,466363,456322,460751,456913,495572,453093,461488,498137,457134,452463,480189,473982,476717,473499,453300,
28000:481015,467663,465739,454298,479497,485746,483756,459505,485672,503659,464116,474593,484933,493493,510924,468124,469194,493534,497335,451197,465518,488654,473923,498849,472839,483334,498191,548028,477371,506409,490855,479828,477635,497823,461247,492226,484793,482371,482223,455573,493423,480956,486803,486454,530550,460431,465616,465498,496880,487630,463699,477125,472313,483510,487972,463799,502753,473336,494461,475334,481205,509672,487363,469445,484965,496425,465338,487131,466281,469787,478262,485193,469391,457144,523369,507424,468998,480473,467445,480100,460582,468313,484513,481804,476647,459221,469802,495862,472796,485132,455781,466915,505350,487051,484945,480437,468027,467176,476122,490457,
29000:510989,493666,518790,510176,476544,495005,505552,498318,477389,518028,514702,499888,479118,499280,522961,503337,552887,510060,539239,484816,505372,512860,476827,516500,498034,484909,524439,489465,489596,488026,493785,495081,479046,485519,512348,491792,504091,495407,503995,497219,497397,509776,502557,513880,477095,524810,495214,482330,487966,466085,492489,503665,488532,491002,511696,516170,503937,483373,497046,501545,521217,520092,570014,520658,505902,519956,499151,484660,523738,512212,503043,514051,499266,505295,487989,490731,486899,522013,528622,491018,512995,518096,470315,503366,502112,494173,533053,487794,551764,496729,478724,485839,512844,515058,497015,525974,492423,485648,512019,500012,
30000:529493,528788,519367,536131,529921,531628,500920,538352,519233,560174,514760,529865,540235,522422,508982,546828,537514,534090,517469,520511,511328,577405,540415,549698,509423,561861,516783,539394,542688,488691,504545,514421,516313,503599,494859,523199,535416,531451,536694,533224,518998,516885,516945,512928,588510,533965,512523,496885,509547,542691,514685,512514,518699,522593,582861,586059,519517,519388,536570,498777,534512,515461,530304,524855,536598,513464,531842,497828,501435,486989,513829,513777,495847,489275,526978,511092,535780,493972,527778,509875,515117,499435,498616,490661,538951,506931,561212,522197,520337,515167,530649,505467,524634,552120,497936,510807,512616,508166,522732,534810,
31000:569552,530856,569736,525995,561628,539735,550237,524679,531002,542751,562028,531379,531927,532315,582328,530085,515850,531570,574983,576038,567016,555388,534922,520755,517670,534650,541754,547867,523506,535714,526640,549899,534873,555431,556757,530452,541040,547535,562758,536395,551097,551918,523708,514829,521825,517327,547056,520750,532149,517819,522442,558726,607758,519892,550606,525606,564216,534337,533001,536863,545696,561032,526911,545800,519427,530697,549629,507775,543353,542162,548581,554869,536006,519517,523976,517259,544042,543996,534246,529579,559686,521138,526921,518114,582844,549027,535108,532877,555035,561281,547142,562516,505899,528001,544304,528406,549315,546325,564622,513798,
32000:548766,562035,562158,559972,593636,595470,569631,588332,565547,555509,562878,588719,520561,580736,524871,536375,577478,569474,535558,598408,595665,552694,567765,544185,552181,532287,580032,542299,578971,564330,539248,569003,548648,555556,551148,569640,562108,580546,540870,548735,574684,565901,532626,579842,547292,619061,567673,549618,539657,557907,549652,529893,585246,551816,551145,563196,571457,557131,593239,613010,554481,552455,535015,547410,562778,580728,570070,586270,562035,544113,558606,575704,585375,549008,571919,573498,543277,562480,525161,555046,589963,598252,567713,530062,602454,561964,546117,537125,573679,572291,556068,567139,559816,550054,563528,584056,567404,538471,525147,574043,
33000:579651,572199,561982,597600,591246,603422,580382,570118,558641,549387,600743,583370,554523,575509,560146,573331,589446,601336,582523,568843,597398,574919,588557,593625,602867,623066,578774,615453,593468,593141,558324,562690,562097,606098,620878,542697,547347,571083,561857,586608,589353,589803,572973,562251,599984,576994,567102,571882,576485,597892,558299,620297,610074,588965,576029,571623,609832,571059,559186,594877,553531,613944,601454,560527,568538,592789,586852,589279,588428,574635,605923,588680,574791,551661,569831,563205,566215,561215,570526,645715,612584,599516,562274,565380,592218,633166,558877,565164,548347,583505,580666,589412,580657,575250,578607,577449,592513,587608,576550,578565,
34000:714211,588304,622272,630325,576149,620536,586095,605041,572008,595761,588346,601087,596486,578231,583198,686193,597099,621315,613001,593898,589107,642265,608642,597689,663529,650150,603679,591157,599317,587871,593687,608600,623544,595252,563518,579248,573774,583602,585626,580288,578760,576189,635993,579066,596620,572775,617020,606552,576134,575971,601081,619061,589797,644062,612986,611190,587962,573714,575529,600878,578343,602114,619463,601962,626124,587261,601813,608015,621629,595027,618852,593245,626983,593877,607359,597560,588417,616102,634523,592812,614886,609405,685430,605027,564047,603265,613666,593936,598310,684157,598915,581998,569713,590677,620190,569658,628968,623113,592279,594680,
35000:606546,598367,622223,637033,595527,617556,646247,632625,626635,599578,604752,611539,589996,604510,614933,609878,629769,656288,639275,629382,618763,619087,627904,604273,621936,652400,634308,600440,612475,613819,611223,665522,631752,583315,642702,598483,591342,591963,653665,624231,612362,610851,615574,645332,607763,609361,604756,609874,615397,578806,622036,593655,599311,647775,625925,575967,626904,583947,643663,624093,591895,605458,649393,624227,604996,618971,628912,638759,631670,606597,631989,613882,629113,616760,631165,631355,623367,647087,606868,594021,678777,606190,597940,593554,643903,633576,613574,612021,652769,625643,612304,600695,624837,592732,604682,588737,632673,583824,630788,594896,
36000:634903,610695,644129,658391,629260,652340,709984,626933,682073,651948,669087,651362,663275,640425,653325,666234,619669,634139,675417,658644,613578,638967,677346,657854,606580,612772,654449,640170,689126,646681,658475,613093,664647,663728,619847,609732,643297,649523,746942,645693,617484,651256,646947,646993,642769,649421,630349,629454,673909,647833,626902,642246,630289,679106,611556,665008,598871,653693,629651,641298,632636,644277,640896,645273,651333,640796,644012,627355,651508,632698,648675,635552,625220,624035,645871,649146,640060,651705,631436,629246,610025,688771,687840,627643,617867,640753,642301,633183,628440,646818,657388,648988,615822,690738,608679,602347,666065,606625,622493,623315,
37000:641142,699085,651398,625060,634401,650661,641068,663088,723739,623065,702092,665280,669455,689444,712525,658012,642687,667144,654526,690957,658058,689156,669857,635817,733630,711901,660146,639351,687272,677227,667481,661984,619543,678525,701935,644041,646755,636502,663449,667411,707090,687089,653061,641938,634390,627178,693120,678727,666142,654440,682862,661599,624509,670409,635568,641076,669882,637936,643536,662017,668202,619950,653482,634291,638457,629790,658319,627591,671712,642789,641135,624333,673747,682661,701171,654875,653410,645426,650858,713105,665334,651906,641839,627961,626938,656542,679234,685420,653906,666430,664370,694354,658864,646656,654428,709391,654646,641829,626336,659303,
38000:655096,669144,660067,682652,662832,658269,671200,672627,674638,699174,668727,707352,717582,670504,663759,653743,671377,675466,696630,666932,719591,669663,691075,664687,690547,695967,687825,688147,692203,717409,731668,672552,661880,661375,678433,751635,723061,725520,644933,660832,649864,646370,689869,717052,679429,779758,686857,714338,681173,736082,697357,681598,677944,658527,650467,668335,696753,643359,669217,647519,674543,687610,660305,687114,692470,656808,683036,635611,685674,710022,683454,673668,730197,664555,684243,686886,675835,681935,651966,670629,681311,687747,701352,714735,681275,688374,685449,661875,663948,670823,682998,663155,681711,732000,673574,650882,726039,662003,707751,651388,
39000:729880,690243,687811,704203,690782,699438,736339,703547,712304,684305,690776,689264,741443,671883,698232,677569,735083,696808,684938,713838,676117,719830,675826,675438,707175,668638,725843,681065,722491,701500,689257,759182,693008,711077,688126,676096,721623,693955,694802,730630,699557,683840,713344,710504,723827,688398,721347,681418,699020,683033,683712,769957,705842,720469,720148,671209,672228,685281,757263,684535,724535,701756,688223,744809,678537,701663,725465,720045,660226,713114,696357,740042,691235,681773,687404,708622,674366,689937,730938,687202,717605,689231,670003,699713,670731,717556,686873,684699,682022,680872,697085,701950,666382,688519,783731,684411,686391,682070,702461,752955,
40000:678546,730070,737637,763147,695426,773041,701451,724850,709920,691906,773330,689131,702581,740005,694707,697189,701970,710030,710382,691041,709965,724741,672578,796147,733028,799120,710477,714600,712612,699849,726242,693382,712587,691750,769286,754086,709836,722782,748682,715397,711040,703217,705782,699821,740856,704082,726533,777790,717605,688451,759612,711478,734442,714163,685825,735319,700188,708207,715463,722282,704489,752535,735828,728696,700347,685936,753789,726157,730036,703849,693817,733489,737540,700696,728620,687885,703250,764274,780181,716054,703417,700660,729237,724717,699248,708330,686012,703503,701283,686119,709730,717771,704517,735646,714845,704443,699310,719543,675593,705775,
41000:742035,711008,750993,740869,733937,703881,722200,761455,783842,727105,714140,738251,733138,745345,721126,767487,729167,714595,763861,691235,737013,801254,781950,711370,776588,760672,745314,720837,791075,729149,724218,726520,757376,706483,731259,768621,732912,755813,766592,740255,747557,727150,761649,805945,706237,755901,727179,748517,744801,831899,733899,801047,719996,754269,775292,710802,800448,779011,761778,721723,730497,768095,720413,759279,704076,759876,728680,761548,757287,752819,709118,736382,700762,696983,771158,736977,709172,724611,717291,790367,744208,726144,737842,727162,752864,751466,728396,719635,741719,732313,741152,716662,738835,776258,738871,747152,732571,697946,773076,728640,
42000:755693,766326,800367,792273,725580,738539,742023,795728,773136,753793,775246,754101,781237,759190,774494,792798,745341,741521,741850,766820,745239,746393,751616,773728,793790,770533,796305,738917,744369,739586,756596,769053,770827,762599,761779,747992,713299,770284,762961,777187,801674,795406,764831,790248,749434,768523,742420,737123,735793,827094,778332,747460,822879,776850,746968,762026,732108,773939,748228,696422,791278,724836,746167,742981,755026,740053,756502,725665,764868,741245,754080,786216,751238,790149,750044,777317,775404,720233,804962,854082,777484,759923,743227,776595,733251,730885,802289,740733,805643,764201,758282,821319,775370,778952,726250,731690,742442,790498,709176,757929,
43000:764721,840806,813627,760779,793810,776631,783001,785240,738987,729798,767726,761235,775201,873132,764264,766385,812913,722508,787076,803346,771245,777083,758511,836767,749089,745042,750547,753658,796696,797081,822215,770371,746307,771016,763989,844318,799764,830860,827045,828993,792917,781421,760872,774075,769648,766770,758369,783610,803920,804906,803960,853309,774240,783801,777600,832395,765101,809381,770656,758254,779153,784595,747509,759462,848803,750010,806031,777375,777248,823301,798657,828007,796683,783428,766768,816762,836115,812001,780287,741016,809991,789090,783425,735762,816772,763672,804201,796640,755272,736391,773235,777002,761471,743955,801919,742752,817091,771904,743987,795798,
44000:843782,800550,816884,818782,783221,825782,782651,820770,765612,808370,775793,799615,774276,796353,761782,796631,775370,807410,814107,787646,827311,803862,785875,818871,860705,777498,778511,764242,818539,803798,844913,769620,808442,772768,754540,807369,779833,807234,789293,793999,814687,807336,826189,832944,777240,780550,749129,791896,744097,772894,871408,864069,821102,761994,793123,794608,790199,771259,791891,788300,785203,798377,869829,801460,837228,812192,777493,818288,813493,816346,774808,782653,778072,797760,786918,800382,817291,808543,824553,791143,798857,773321,781793,805344,769485,817821,779463,771854,801230,902294,790642,794272,784156,785818,811480,801376,777665,795061,783648,789640,
45000:811381,806440,795824,774020,793782,935708,773345,823802,847339,803476,811217,806758,824740,839021,812976,802832,798749,803142,797846,843221,792945,790182,819523,837893,821518,809381,804337,804533,780197,812030,846647,826624,836582,830230,788913,813604,848198,795734,812586,779559,846834,786006,805146,845642,810809,837880,810535,863032,811537,807555,827320,815063,828621,769631,783365,825606,849256,842341,858188,777023,819569,837662,807875,839823,840058,787211,820646,813449,878947,843822,836929,781087,885834,812239,815640,855430,809161,833787,858862,859874,808540,851098,810025,789842,846968,791841,814503,818282,781207,810109,848061,837123,809985,807415,812060,868905,801785,788043,798087,798227,
46000:853918,815889,856428,817022,868843,809006,838039,851804,801137,839067,803912,930993,851582,840049,817316,833997,837133,861844,841144,829642,837332,891917,843928,851652,857705,853478,840878,965843,836635,853972,793202,825544,803319,820175,837041,810871,820783,865639,837166,832909,908823,840587,811308,826391,834057,831118,811813,834809,821933,795177,804201,833982,808357,833498,849766,894609,845593,846828,817078,878897,846100,853284,849826,837278,806859,816664,809564,854303,841807,836688,855595,857712,868553,839298,805201,820364,873897,847108,834476,800169,807484,823015,849217,788331,843901,876639,822559,849601,880346,862900,852615,823239,821216,847070,806993,877416,808196,897493,859052,840631,
