11000:160873,161583,159189,166437,168146,167843,180036,164192,161191,167134,169583,160734,172916,177926,164347,172672,173351,168410,178605,160402,171307,168272,159334,175728,185606,170597,169067,174334,170120,176360,160316,167612,163102,170848,165195,170259,170079,168790,186479,178442,172644,184230,160909,184051,169832,169394,158422,166236,172325,164969,171400,165445,178035,164158,165855,173068,175312,177731,167741,162273,164061,177085,165718,181556,175583,170061,168331,167488,174801,171191,175523,167826,178380,167386,161485,176563,166182,161411,171122,165230,170001,162259,168697,175359,176865,172089,165844,179837,164359,162809,178000,176591,166753,170851,168800,185825,163088,170707,167067,175038,
12000:182647,180753,195980,194500,184539,181260,200397,187179,185709,185590,190432,181485,193783,187638,175941,203208,179931,202590,185298,169530,203822,177519,184088,192832,183467,179814,205266,192557,189888,188329,187207,183479,197093,198621,180344,189813,184981,191627,179272,182945,189642,202536,181601,199564,183218,185672,185253,177229,188486,182255,186348,177262,190930,203304,189447,191439,191526,180440,181121,206032,176025,182737,189595,207488,175621,185731,179485,191726,202773,186336,188190,180405,184646,178633,199063,193502,186374,201721,195757,183845,192083,192617,176295,175569,187579,185531,181301,183687,188130,189610,189941,191967,183691,178721,188555,174635,181975,185670,185343,181676,
13000:210381,215956,194829,202212,236835,203066,205561,198956,208646,196629,206620,202323,211293,201992,213268,211459,203944,209613,203200,192956,204619,191334,217960,202989,212084,196160,198898,196794,200891,196858,209320,197918,237365,197738,204347,197599,220746,207871,193853,200094,229438,209345,192347,210252,196601,201933,204207,210100,196979,205222,208496,208178,198214,191154,201671,199933,202150,212342,232765,223527,208042,209597,194285,200112,201582,196820,218152,210826,197532,192899,195340,221917,203907,204005,212301,199099,195682,219341,215334,199977,202113,201645,216281,207754,207676,202122,190694,215923,207747,203498,206464,216068,201904,200767,216307,197482,224762,192243,197549,201969,
14000:225972,227744,223242,216260,234992,242363,221476,226415,208707,222096,215003,223127,223541,231802,220750,219404,229008,217632,222174,221206,228666,211674,238824,207972,232841,238385,224506,214739,232865,217389,216640,210218,217334,225467,221742,223242,221895,222019,223077,218374,212453,221481,210226,216302,223874,238934,211080,208375,217231,216702,219050,218080,212807,215836,215304,233706,217158,212297,218160,218448,231052,217160,221138,237473,216591,221361,236011,228711,224449,212935,229003,223181,224163,235847,227825,219732,214898,214133,227472,219556,210793,227837,216917,223715,215040,225162,220176,218809,240719,224036,212894,225930,224463,222949,225850,217514,225904,240243,222959,215804,
15000:229500,287486,239456,247834,245087,250217,256211,240386,256916,235765,234677,234472,229839,241550,240330,236675,229842,241701,229995,241061,230820,235753,254795,250994,243260,239982,239033,242072,241696,234155,245908,243143,240047,233205,235837,249052,238448,247639,235857,245099,236877,244591,256145,227211,249157,238474,248825,236809,239487,225416,245548,238891,233998,240210,237959,234830,246685,243354,238534,239327,243422,251482,266688,244046,231492,233926,234768,243977,237155,237549,244971,237300,239105,225150,236763,234352,242064,242033,245210,254526,245138,228796,241079,240226,233587,229358,230185,225748,228185,255860,244305,252891,247639,241302,234363,241870,239441,241458,256957,245636,
16000:275844,262656,251447,249375,286431,285762,247136,245545,262497,263744,247376,257292,262678,252597,253257,257671,253828,252205,249087,265631,247930,253936,254500,256024,256181,250091,256229,253933,257574,249228,273739,262075,244695,257391,254538,274106,244393,250821,249006,246853,247625,243814,247215,259950,246194,266455,246392,257062,248841,244788,244846,251528,274581,250837,256222,273832,244976,248182,273545,268711,279598,260163,285142,245794,278009,259877,250834,239779,267656,260972,254145,250007,261424,251394,257181,256252,256810,248006,257434,248228,255333,241604,265435,247500,247569,255328,254285,251865,249462,244768,260232,253728,251968,269776,255136,272676,251386,264522,273967,252230,
17000:259874,261774,267578,278597,290445,296664,278229,275551,277010,278880,269426,273817,289621,276218,261836,275598,271879,269382,263863,269106,276285,289642,274030,283136,287265,266381,290162,281588,279542,295353,281886,263659,271126,265469,267463,289530,279308,269470,280816,296083,261803,283156,286383,274913,303247,276172,281218,279689,264138,287415,276738,268244,281124,262987,274089,294122,279353,265813,291794,289788,270140,281619,277275,258888,283463,293464,268593,265805,277270,283160,271173,267434,264451,275582,265253,280459,287866,281301,279510,275231,265038,282918,283102,283871,270761,287050,282013,259406,273771,282153,290404,287869,277856,283338,266147,271614,273366,261806,265217,266142,
18000:293303,310964,287079,291000,293883,289178,298973,292537,285099,306077,286162,295835,291433,284204,318116,309642,302006,278722,305750,284556,303102,306939,296705,285494,280880,283525,280897,286073,289954,291582,285002,305571,289938,296544,327653,335472,315940,324898,287797,305434,304319,294211,300574,300472,287357,287877,296647,299388,278192,295586,318188,312282,293211,288005,283705,323904,302700,289718,284579,298007,278626,283685,289355,284690,297488,277892,286616,301370,295482,316658,294546,295942,288352,296396,289298,294295,284022,285216,305712,304401,285357,308001,301351,281209,305083,282630,326366,282488,309852,294212,292578,284208,298484,280842,283308,295027,288725,297973,303012,314590,
19000:317501,301517,305286,322687,302658,314629,317335,342719,311329,300273,323209,317609,314927,307766,305252,350266,319844,322173,316931,322282,315888,326181,318740,323902,334465,305027,291364,333241,320366,337257,309849,317553,324899,313374,310253,330574,311220,311323,319214,319475,324566,341046,306934,318811,310192,324927,317899,320299,317183,325119,311817,322207,309355,289400,319635,304781,304171,312762,315754,331736,313663,307461,329958,314610,326565,311380,298246,309019,324117,309667,315825,313916,290818,318064,295814,354324,301344,319064,331499,306739,307726,305625,307362,297816,315078,329909,303556,302582,293251,312659,308909,338997,323111,316499,297762,300760,318008,309774,305122,327923,
20000:330536,315233,311958,332467,330434,318769,329347,338323,323247,334687,332115,326852,318941,324442,327164,347257,342317,337482,321191,321803,325596,323964,343753,324606,328178,348545,342661,334859,324776,346583,332836,353409,347167,324420,337436,334037,343446,338822,325242,330016,327298,314821,345454,316319,324691,325604,360915,338443,332085,337188,335354,327015,355321,344917,332103,315910,339654,317887,317159,331179,332079,331794,319770,332982,324283,324949,316592,336339,353359,335199,332889,346428,317909,322555,344132,324458,318269,328029,344665,319062,336452,334587,327322,336415,341767,320047,320753,348445,324186,311985,330504,312405,333928,326625,323527,332797,314967,313789,333165,350571,
21000:338225,345161,364829,355172,339306,340368,341537,350457,388781,335592,354314,365099,365316,338779,331669,342889,338358,365437,355988,335893,360242,338545,353509,359088,332155,347182,350644,352220,345987,360474,368502,382405,347218,351950,348420,337298,349769,354889,345200,356610,346707,330386,365745,342055,341337,353614,354271,354207,342911,371988,357090,343522,350889,345053,341047,366485,345531,359244,344329,331163,358281,332530,375650,345266,345307,347266,353534,360441,372163,352398,353300,355952,331196,336762,338214,339851,345519,342099,369736,370997,348240,330900,336159,352381,328586,351953,334028,348029,340458,345140,366714,356108,381492,345531,383786,358757,338886,341882,336751,337750,
22000:370393,356446,388562,388533,380756,358995,389759,360651,362700,348930,388032,361824,350547,376167,381568,370246,375958,372413,383658,352685,435927,416837,382494,375588,384185,359259,352735,348271,362627,372917,427405,359520,372172,358054,371772,399571,374664,360146,371526,363320,382083,363398,359406,358728,342651,394006,364514,354317,377281,363103,349761,373390,369862,370691,370927,369705,396404,358635,354209,375153,366839,373176,353012,369591,360299,401199,366207,371811,378267,384629,355492,381521,370451,365447,356069,359676,347830,373632,403108,369898,378522,358453,364383,374710,365882,355205,384076,361598,359848,355912,372053,398085,374404,362770,387545,355841,356109,354599,386087,359289,
23000:382219,407273,395167,399292,362547,398067,385473,387693,374159,375298,381474,379208,385404,387484,377001,382822,391750,395449,389983,382350,390555,401737,381319,378650,376607,387607,373485,363748,370896,370394,374703,374760,370299,374797,392702,388329,385174,377255,415797,373115,375892,370632,371542,384503,374387,385895,379708,378338,374711,387705,385595,387169,377372,402194,365454,360726,395773,393294,425929,395459,403421,377818,382922,396351,366100,381806,383030,400566,389196,392192,393336,373567,384779,392387,400512,387825,416049,379281,394740,408469,378464,376434,376306,387247,391296,367679,370933,388383,391172,390241,415313,373064,390019,461890,413253,390533,396194,386012,375133,388305,
24000:389916,386798,408251,428175,412627,407338,415878,408678,444361,402279,401813,413402,397013,402247,403281,405178,405954,430272,399548,426914,404017,391747,414141,414055,397419,407181,411356,398379,401480,424450,406921,392828,396263,423998,399903,399308,419570,411567,405747,408403,381381,412874,413842,438671,410335,419242,399968,390921,400264,411197,414216,419437,412218,414985,394852,429711,397823,416483,427380,414745,410441,416708,400741,406968,393872,407137,410716,395601,395822,389474,397251,397522,411726,426675,388833,433522,406027,385633,390604,417388,396991,387189,437085,409708,404628,413368,419447,415124,397527,443074,401769,391228,399055,430392,400330,411879,386794,393635,394466,399385,
25000:459085,407682,431254,421152,435599,416354,406498,443962,414469,455065,416858,429095,429058,470010,413806,414353,445790,422461,422054,424917,401388,430545,417831,471781,411951,431546,433520,409140,424712,436567,419925,442568,418349,424015,408564,416077,417959,411750,425158,404470,461491,411320,429268,407871,417789,449430,422423,420460,433364,433610,410239,417075,414229,432599,431419,425062,433539,460513,434430,412653,420513,457348,418285,426478,437228,419966,462097,412738,430257,422353,414433,439693,405367,441041,417520,431522,460052,446128,423702,410392,425023,422970,421976,417265,417515,464992,424858,417842,437318,415059,422074,444520,421339,427358,416409,436374,427608,406591,460479,427433,
26000:433319,429256,458387,417415,433743,452658,465673,453695,433229,424679,463704,477866,458310,428859,457067,440409,430887,462036,455413,440567,424702,478317,427500,456196,431329,441271,426633,458961,437338,456531,445011,426145,454059,416505,433013,447159,440946,447550,423836,441771,436835,439233,453493,448543,432566,422510,441118,430777,451547,450795,433096,429989,480610,452139,442556,436474,429453,448301,462436,435693,472204,438787,460859,469111,426421,459557,445839,452584,433475,426823,432861,451902,419345,433829,448222,420736,443182,459573,476316,425653,454658,433734,445981,452653,466057,463813,444333,451609,446740,454596,425427,457826,437914,477790,440490,450562,454565,467365,446142,458626,
27000:467627,465433,499353,505639,458365,452439,487887,484683,450924,474139,446543,470163,487286,440800,448399,475353,454735,463741,444349,446067,475514,494300,470720,488238,473700,441499,429360,458255,453503,455100,458758,496072,442792,466488,457840,459548,485368,483755,453789,466885,463192,533106,479653,462281,492089,450530,484116,481477,482283,468014,453723,493762,465475,459658,457138,466548,451266,450523,461302,479846,516615,447943,545758,463097,453901,462840,467104,473192,440181,457116,469715,447215,518467,461645,440376,473748,444415,453979,458626,442820,492259,483530,454896,481236,457463,486699,456274,435616,448331,446645,471831,466418,462781,455473,456082,462280,480836,455599,466513,469079,
28000:478408,495557,499848,487338,472390,467162,511743,492758,516975,469897,467167,478361,515581,471693,503652,463127,510662,467701,471660,472594,469998,505060,492520,525920,473505,503077,468288,477052,486126,457533,468177,477564,500772,503312,472978,481824,488671,463382,480190,464322,462285,500144,470923,495490,477839,471466,499862,497887,452597,471203,511761,505220,501507,492463,491686,499570,492061,461269,465796,473789,465996,496124,474713,499498,491976,502582,485726,471894,488240,468356,475040,501685,478192,494357,509339,467623,481507,482596,479482,487140,467036,463463,482286,491683,499933,472060,475107,469305,468225,471294,480101,478806,512782,493751,456931,486637,482437,516535,487481,477287,
29000:488103,514597,500288,472574,523163,479165,506173,492454,477344,496303,487477,479267,488371,501367,505439,479909,482424,490304,526091,518679,479656,510926,499746,492010,506733,513980,495894,504926,504024,518773,541444,502447,471437,527346,509281,496587,494450,502388,506192,484570,506105,519024,506604,516669,495421,511518,508105,494931,507454,489223,486354,498644,480768,492120,554022,512376,497424,540630,472249,508679,505229,477284,547578,522905,496518,512091,510922,516215,509361,527292,509647,508576,523116,484778,503481,494053,489237,492410,492000,492311,508520,487176,531776,487366,525991,518379,490517,482822,479202,490218,507222,493566,531280,476204,487376,489676,519082,501520,521614,535141,
30000:543166,507912,539817,569335,498664,546109,496130,507254,526016,545786,534555,563459,505382,519913,519522,512840,497972,511036,514957,545464,498283,547444,499629,524491,500639,520453,537189,522675,517754,516365,495105,536548,531818,500426,516852,491307,495025,501782,508403,501131,518261,534549,543769,549061,530322,544757,503737,531941,530326,582781,491997,523105,505133,530850,531539,523291,521415,512375,507893,541163,528599,523762,494757,535857,543896,524872,575156,523654,536072,503900,501513,539132,557441,543017,501579,510731,519685,530199,546367,513926,523679,548777,514634,512863,516460,533226,545366,512282,505542,525557,496185,506198,543736,549400,513656,523195,526892,534540,517552,491758,
31000:569205,539419,535002,565414,525380,529896,535305,519880,545183,532512,519700,552291,534706,531780,550301,525659,542703,551081,529602,533720,529356,532366,533678,517141,532778,547327,556919,529296,577951,513375,557300,511876,543132,525988,546506,527201,544337,531410,546721,518715,536994,537346,510574,545142,535322,569156,529864,554713,537461,556332,513886,516020,528212,552139,551504,515357,528416,535651,543656,529736,575182,499713,534621,533931,548689,570396,551478,530766,548980,548841,529797,523668,527449,519197,519535,531258,523034,586379,550886,550468,526215,521968,565430,533812,549505,540432,549128,516646,553655,534084,527495,522218,522789,533678,581257,567110,539861,588729,549181,523176,
32000:539865,555791,531547,545581,546865,542746,579810,556008,553758,584773,570213,561575,557833,601399,559714,563223,579358,546010,548873,559513,556223,548770,551581,557363,543986,554883,565673,595010,541052,530335,594772,539698,558419,601244,553995,538351,549323,556326,596256,546565,572458,560798,564279,583266,542336,541887,538395,529199,542019,538500,597495,549029,544653,576883,589960,538329,552549,579960,546876,543657,570006,567447,545632,544060,596699,550570,569197,540555,549542,583551,537076,575404,559574,565216,547418,542275,557264,563159,598549,591632,556923,574169,558736,557159,533618,551133,583268,545143,590430,581886,535905,547815,560703,575428,564317,554048,540546,560621,532199,539847,
33000:566164,555742,581545,606451,553575,585192,576162,577785,593143,616229,600171,564632,580496,640302,583241,553020,603032,573023,562176,581338,593751,591113,584042,578357,602246,563521,615355,588287,558461,571609,610132,574111,588613,580390,538551,556869,577408,582095,570240,571690,560025,589035,572650,605894,563468,608083,557560,586099,580894,604616,574308,590038,583331,579306,607711,579515,623442,574965,599463,549226,604952,574361,563828,603999,561685,582699,583949,558213,611335,599519,553460,573056,560988,581709,600049,607138,560426,549379,595622,548603,595797,580595,590863,596612,568171,610021,579666,552679,562975,598005,561494,571559,605770,573143,569488,583588,579510,576725,589422,604885,
34000:584467,588678,585211,617105,610001,580652,557136,591940,629558,578884,611615,596932,566158,594968,592532,602615,601651,611349,579070,608478,606296,630284,575010,620487,597445,641469,629600,591530,581705,660772,576726,585875,581047,580256,609160,574564,581555,635481,593168,705997,591597,579739,642653,664919,621746,587245,592093,599029,583040,615625,584837,597096,591391,607502,586781,574828,612918,600625,600204,590285,572066,604081,569735,612202,597148,605293,601569,572042,568661,592032,588541,573593,611625,584656,591242,587598,581997,603587,607184,590847,575910,594218,670293,601243,628764,591229,589465,582987,589642,615721,593821,583056,609765,632299,572042,627217,588411,580512,609699,577178,
35000:593004,615670,623010,594927,629020,637442,598581,676290,621843,657736,588358,606256,599486,713165,631481,638077,643699,600061,693460,615597,625373,607178,631312,607910,590621,607915,602457,620389,659352,602466,656256,663952,648891,662163,598828,624549,626057,615283,604649,690232,651203,611950,634864,628509,678987,611042,603299,593151,599308,598312,598210,647423,615896,596775,657997,611356,583217,613005,600019,602361,650265,619235,603256,625999,613075,660077,643057,607108,599054,626053,607603,606027,602028,601405,612755,609338,618139,614304,616234,624190,632124,608698,614424,594485,634774,612078,606583,599868,625310,605556,645374,613915,612593,637150,635701,588618,610962,652202,596407,599333,
36000:651831,675995,618573,624762,658389,622390,600158,614960,609268,621955,626739,666104,615183,649230,688182,631816,645473,640762,697590,624471,616313,643054,612339,658710,624783,634176,648783,664649,645624,670786,656114,644345,665420,616391,690458,646198,590711,649939,632543,626153,616644,661008,642689,636409,617265,656939,672556,646867,634473,610716,656036,619290,649144,652148,627295,599599,670244,667154,602722,681424,659448,606210,604593,641861,642547,600122,674512,616644,644500,645422,623277,633727,621011,630108,623636,660329,691569,638056,673069,623490,636397,638716,649906,605328,618055,634946,667376,675002,630856,702435,630825,603063,623737,649707,619549,669397,630818,638162,651594,633138,
37000:668216,633486,622255,646114,655847,650378,684442,749745,657901,645098,658864,698931,731057,747901,679742,644159,626921,666078,664184,686369,644603,661618,676392,663781,631533,695324,669283,638857,630745,654844,634443,654392,673882,651478,664055,650490,634821,684492,661383,670405,662138,685932,624016,640843,687884,661235,664692,657029,671635,720987,695473,661340,692538,628881,688133,725810,625912,649095,658654,643538,630659,686380,710837,676280,630302,676705,631605,660622,673553,683332,671179,648041,652131,648493,633067,689483,705184,703111,640066,652190,647900,677752,651651,639313,674046,679711,662879,646598,662511,652265,654057,634619,691952,625703,658272,718470,651946,648911,677679,687230,
38000:655585,666637,662146,697125,660444,739219,684051,734276,676046,729309,701724,703725,700125,672685,678331,676090,686964,715175,676560,643117,768120,705770,669851,715541,666609,647468,675026,665067,655330,665340,697088,652231,721465,668287,661829,652773,658270,659236,693198,652073,653905,728319,665048,680447,658714,716064,725809,684863,672547,674840,658308,682452,639901,699216,652371,649869,663460,654426,713002,674574,678971,685992,672839,648039,721844,699797,694880,674455,801168,675514,651844,670327,684720,661571,716173,684239,659038,691442,662227,695138,652748,653440,668107,704697,637570,626647,692444,660383,665333,711719,675545,679635,678706,667311,652686,708996,656700,671631,782053,692125,
39000:667874,688938,730043,702749,662274,697971,691450,701487,653226,689888,747283,706052,683142,702728,719019,715944,713571,704875,668359,658357,690416,662374,707824,689679,724601,706532,683811,690740,695897,732575,686059,719046,719757,669253,705462,682879,694667,674083,734365,700149,748363,688819,732277,722929,687880,680016,701960,772901,689824,677373,731044,715917,707347,708751,761582,677045,715625,691816,686283,770780,678113,709945,685452,690961,697440,666760,705913,722270,700482,701465,717599,710563,688688,696778,738617,696099,699363,679022,688562,682001,693968,683888,692211,689529,736681,670613,755636,708347,684034,718400,690262,706985,693235,701903,685327,680917,674937,704715,679722,713189,
40000:741622,735376,724366,707011,798447,779321,743002,727265,754987,763420,715539,740689,675671,735204,793503,750975,714814,687080,750538,744011,763872,720592,741865,768153,764464,720814,716695,711826,707752,700917,708360,700614,688297,718161,710606,753259,705213,796035,704330,747781,692263,736126,722913,721987,707095,778048,763179,686627,728050,717824,708672,715457,707823,702374,712979,733780,748311,706774,733653,689540,761167,691999,732988,702620,694724,701641,682310,706442,700459,744213,773152,763213,730687,726196,686889,678013,753082,727495,740210,746584,718932,716446,689674,814494,688145,691200,709067,728366,683533,684028,721128,718485,719403,689399,717074,695669,700146,740771,699267,678226,
41000:711277,716775,763531,712536,720066,769691,737998,830034,720045,720354,765078,696587,738938,801869,729029,788191,740935,713129,763868,732040,771861,733933,715439,718575,797754,775304,737855,718394,770362,734972,730232,717574,731733,775799,709628,740878,708629,744120,735253,789733,762081,730924,744442,734469,725701,740371,752846,738064,722374,729807,744126,726653,757340,719351,698817,724887,719526,732334,785128,712390,761925,752726,715048,743701,745744,724040,751773,728236,708486,746527,729055,736496,715685,810917,749932,740647,756671,693092,711047,737029,784767,759605,724134,770914,791561,721899,719807,741020,749734,728464,751752,737034,743856,716215,778846,744637,791730,739789,791097,736656,
42000:794073,729767,734625,753479,781368,746278,755389,814257,792556,725177,713433,727087,746662,753093,732860,728686,723793,757093,739590,810862,788081,764933,797237,763951,726937,773832,790532,737792,745569,731464,728996,758359,761193,758164,739297,789800,760716,707494,720118,729736,726392,738289,750497,733734,777984,752527,764147,834035,731753,806267,771742,797162,756689,742228,716754,731860,728899,775519,761690,777165,790853,752858,754769,766081,748251,756857,725772,721387,740682,758619,729134,782999,756110,754350,769415,739352,739845,751485,788833,731676,756047,753372,748775,738860,806075,755601,758288,724330,837173,769949,758252,732493,771765,780105,744141,740523,747478,759071,731498,730222,
43000:741679,812165,760895,771630,765201,783667,789175,743911,783977,780746,771832,760570,778648,768062,854395,782466,786693,803519,799528,770514,785733,788237,748319,777653,766154,777744,751416,793001,802252,785218,729525,795959,786592,774177,744871,799285,774991,792478,754698,749595,768078,778675,774662,735630,788427,776935,796887,756948,800504,770791,786319,784708,746717,799482,794295,793421,770760,760999,767102,777939,772378,797917,811237,774911,755290,781491,732021,773552,778877,796512,787958,794774,755553,754545,795227,756238,804824,815345,766730,774886,755728,783684,762135,763669,792568,769744,754875,778323,818639,773879,783103,795078,751693,792959,755691,826855,770413,849398,729215,819296,
44000:762165,813592,804535,825107,820035,785168,824425,799501,778375,795421,764969,919253,787859,804889,800400,794690,820605,793060,819510,805189,788770,782963,771900,813050,781007,788750,839073,793376,764411,815394,796694,847820,784557,850783,796107,811170,764071,829971,790536,805327,760483,858403,820746,765220,785292,770849,776450,758835,788080,803736,801809,763708,896345,824001,834931,757697,777170,797338,824131,783268,765700,789484,776892,793266,819091,815272,813202,819439,770020,857455,788458,786167,834054,772361,839317,799589,778663,775140,830732,769738,765967,839884,809733,763498,781493,778718,817634,803636,765807,809546,809101,801242,775742,803039,809568,807976,807532,811037,788415,788331,
45000:813842,798766,780397,778135,848042,811874,845994,814187,837221,838882,818372,877713,810610,830160,838313,836267,802726,841170,832656,803172,811109,795201,794489,840315,815147,855663,861919,816383,864204,795619,845133,782262,821784,823278,815496,804112,851054,803734,837292,818858,837497,816899,797226,771967,809606,820245,834790,782537,819841,872116,821753,894172,789145,824607,797682,823444,793819,818341,840379,812087,824119,790658,795185,792370,799642,817210,818312,858740,823922,792200,813825,802966,789458,836013,814844,799347,871090,883592,785151,839730,844346,798341,789434,817689,794574,807802,786673,808775,814354,828287,817160,776003,816390,774744,807657,826911,799196,762120,786210,798510,
46000:853297,846146,830963,810374,872314,851074,866791,862075,832046,826542,812187,848508,798165,856725,842767,801199,851584,848552,854279,837846,917139,849994,812407,871055,824577,817847,839959,849948,797841,823574,801580,816928,836981,848485,836502,896528,802057,847818,838195,812193,875286,821407,842113,829024,911294,887337,802973,826825,795282,797182,890986,799706,820986,831414,840826,824932,845505,823401,834604,829687,855923,857524,891916,844277,818469,821384,858862,863644,823152,841556,798076,882081,828523,848501,824716,819766,853212,805751,869695,854448,885292,870159,838963,824133,890924,817162,844106,873429,843101,844588,884190,817153,829719,837124,828677,782102,807513,808489,850869,814034,
