10
11000:159238,170122,143875,161111,152873,150985,167079,158816,163116,148789,157317,158498,156759,157837,153480,161084,159398,151045,151134,146608,145059,160702,162631,146945,154951,148327,162126,146662,146819,148238,156685,171807,152267,161038,163241,169799,145456,155631,158903,155286,163971,150103,158440,153781,155163,157697,158165,161531,160749,164908,146535,167431,150801,153531,161236,149911,163244,155650,154837,149171,150099,144971,157086,159162,159315,155668,153525,155009,157673,152912,143865,163508,162148,150929,151478,152190,153271,152499,156878,151191,165290,166451,159687,151998,157559,166716,147449,148402,153811,157906,153782,165273,151767,156406,163275,166772,154239,152412,158049,161071,
12000:182317,167817,175453,168445,168845,160589,170063,161348,185306,178744,172855,157229,168660,165650,168143,175943,174184,173382,178365,178918,168741,169866,174513,183847,162004,178172,170334,175048,173980,159562,171860,168311,185454,197402,171103,161666,166264,162228,165817,172385,169325,168851,161175,169006,177985,185968,168632,193169,168763,169227,166617,196635,162784,161301,164576,163277,176283,177363,165613,172044,163137,162830,172418,168260,162031,163170,180013,162768,200592,168414,170000,168242,163259,171487,169549,181073,170314,160958,162459,171489,163058,175331,170894,169166,181876,165195,172638,165130,170244,194347,164260,183479,169377,180602,165351,166586,164859,166934,175272,165456,
13000:204695,175908,207880,189903,181395,208739,208666,197681,193200,180078,176180,187466,189318,182459,203776,193023,192191,188393,187366,188646,191454,177497,190720,185380,192816,180743,182271,200327,182525,176795,190292,211963,189555,204345,191072,192493,181739,193674,182383,189524,190251,191128,190338,181260,182122,194665,186141,190673,189174,204379,205442,196871,183674,199422,181488,195642,180599,186163,174831,180981,177638,176240,195342,183541,180353,201612,183237,183311,193750,190737,177799,187725,184274,189144,187692,176749,196043,185362,185278,192465,175883,200003,176272,186901,185405,182512,201134,186705,201811,182062,174579,178754,187032,187149,180627,193880,204557,182440,198974,182825,
14000:206725,202951,202286,209180,198261,200919,212477,211852,221941,198267,196419,202074,209466,190180,203805,197586,195595,199717,228551,233133,212729,216309,199718,212521,200744,190565,197535,235195,195939,201601,190335,223475,204683,210410,207147,202536,204529,203890,205741,233974,213798,197702,201533,191709,213228,208347,198108,203956,193532,214332,201333,198095,185660,205468,208270,206970,200507,210858,213571,197764,196100,201079,204841,192750,192922,198608,198875,199375,232527,218099,217218,190850,218243,224222,192600,209787,209722,199870,203790,198273,198606,194565,190263,192242,200672,197091,198954,206404,204512,199292,211475,201474,201180,213790,210877,207267,208657,187962,220092,200098,
15000:228536,212102,233414,254797,224102,227662,210774,219365,219068,218572,227934,231072,214599,215869,218134,233546,227185,206709,215483,221540,226803,220793,223450,228350,214998,231887,217602,217450,216633,218398,220478,225227,212417,222553,222563,241246,210751,211595,222474,228232,256081,215203,222469,208719,215674,221912,228581,217005,225855,224165,226043,213288,221465,210975,211701,209224,231133,208827,236257,225423,237213,227675,211275,230201,227315,241465,236908,241134,214370,225636,208590,213068,210902,224645,248820,222598,226501,210863,209221,209554,213055,208266,227482,219882,219824,212467,204415,220022,213613,235266,209625,227760,223696,206585,230329,218400,208967,211860,216134,220245,
16000:249687,249503,238570,256375,234327,247281,244746,236852,232287,241426,240542,243576,235816,231085,232245,250365,234182,229621,234831,234412,229521,230955,247227,237980,250320,242210,221111,238902,239310,226705,233915,247825,234344,222515,232761,229680,233503,235405,229520,243591,228453,234242,234302,244373,229526,228300,256006,237110,233563,245009,257256,242257,216787,243655,243799,239898,233426,229430,227233,239294,241028,222179,233275,230152,251017,223916,246250,231283,238323,231005,240431,262804,230928,235152,232957,225200,249286,257961,227564,236551,238470,236208,259569,239739,236648,233139,234036,233764,230977,223372,225167,229543,249405,244504,222974,259524,231509,240500,273764,229062,
17000:247445,240803,244842,239537,265144,254072,256103,252279,258620,263300,249013,279880,249005,243960,251242,261626,277181,254291,259669,262074,258438,258539,241523,261567,251428,238646,269921,274397,263965,261059,266271,253843,265335,259106,239309,252182,271242,271929,246221,254914,251143,261866,252337,236314,255263,268145,268798,249038,262855,263457,286220,230433,256250,248860,245908,242693,260814,272616,251503,244847,258330,241836,266077,246099,251743,255790,271119,244505,277697,252022,242820,257193,251362,243763,254796,253029,250569,245466,262288,255526,266704,246731,251816,288707,258417,276477,253621,254181,270384,267001,248007,243608,267528,263995,252468,237783,246262,252965,245291,250181,
18000:258832,264953,268072,263333,260697,282668,266787,261342,275874,255515,260020,269147,269391,259514,260329,297572,260644,268334,269525,258918,261048,272241,271412,262863,273228,265830,278100,266112,283363,280900,298484,262348,305579,269406,272149,276428,290885,258071,315117,255475,277868,255041,269244,255970,285985,259309,295738,271698,252677,262081,286246,258834,283604,277526,269438,270775,282169,263335,260789,264502,256290,268919,262475,259792,257996,273130,260434,266522,282452,269584,268142,273837,267672,315369,252028,267162,271773,289749,270631,285451,293261,297054,272099,274924,282860,256596,261873,290358,260123,262269,292190,290382,270230,264473,268654,276612,281856,271910,267097,276796,
19000:276810,289616,294377,290996,281808,298548,282930,295666,281524,286922,290597,281855,294581,289570,295246,301637,278327,284609,293809,284496,282636,278476,270829,298727,306648,295604,279578,269328,304660,289470,287732,277946,295578,281662,282770,288006,280310,280614,289348,282653,279738,302580,282802,273370,294860,287328,286566,277682,288961,275733,287012,286678,287009,281121,287077,263765,281573,288564,282023,269674,280702,289451,306763,289006,283027,282709,282914,299554,282403,262672,295818,298385,293732,274795,281837,304415,287421,293071,293371,284239,275578,309675,282095,281928,303554,279981,286192,277762,279389,296054,279399,287612,293824,293905,280671,290133,291244,279652,269596,281621,
20000:302784,312137,316774,302169,317503,302283,282901,301109,301018,296091,318749,332962,312460,294543,309041,307868,308850,303199,307281,336868,310456,313645,301443,298285,315478,290150,317826,300817,306605,309620,291476,310722,313303,291372,293172,296082,312083,311276,293168,297896,299264,306929,303877,304985,288065,299051,293562,310232,287340,353708,302197,285747,306013,290302,323015,309816,295212,301805,306724,337029,287320,299863,313072,310090,320812,304264,308600,311143,298932,299339,302813,304310,294213,297342,314112,303338,298649,318301,296266,319983,299298,300842,280872,312929,308752,292991,317198,287491,291098,290773,325397,294384,303433,286333,336034,303373,327241,318521,288067,308768,
21000:331283,325253,339967,306661,324633,317621,337909,316577,321816,319789,339458,326925,335102,307517,319445,325121,327498,307087,337530,312703,311758,328788,336824,320760,331433,337839,330647,327169,316094,320856,340693,325867,316114,329757,319916,331362,303829,307350,325054,332909,324696,333350,343527,348185,322618,318326,317683,313392,342102,316508,317920,338769,322615,315135,326812,330087,308079,337916,301108,313401,313591,321440,345379,310492,310506,319771,337000,325905,317127,313625,329478,313489,311071,313164,300999,322225,332538,315476,337634,340778,314373,335230,309462,320647,339244,328938,328307,325673,314771,308559,307000,312601,315613,331562,315650,340712,344755,299623,347026,318589,
22000:348375,344893,350382,333979,352432,337808,335660,319863,328851,368758,325128,353913,346466,326682,330132,335211,330601,339276,347036,370417,346583,328576,341090,331930,341855,344349,334846,381231,333267,328741,338043,349096,337870,330413,334884,359960,323910,338188,347812,350095,351340,344051,356275,351928,341223,332051,334485,345887,333262,326132,361004,329280,346794,336323,330582,334519,327270,338947,334637,335314,328875,371045,347740,367913,331291,340372,329602,333284,319121,337724,336828,328616,352715,346034,372883,347739,336354,364719,326933,328868,325599,344671,338369,338448,336341,370046,337550,331061,336175,378884,316438,341072,339530,332213,333594,328824,328981,338668,321922,351919,
23000:338823,348395,342702,346844,342772,371468,356478,356293,358375,360496,373407,349858,347548,352853,361333,345285,358798,350529,368955,331569,358126,341273,343755,330802,368713,381868,339158,345525,363610,329592,380073,354943,376185,360914,358041,367419,376084,335001,367305,347566,342347,377735,341223,350665,376401,354765,368873,341954,378622,357327,362636,394103,348842,344582,351253,346000,356388,371839,361329,339831,360655,380141,359330,339126,374110,371171,362992,365083,370061,355545,350486,340160,336865,351274,339160,346534,358361,361653,350856,379142,376346,360249,357880,353223,363152,350207,337400,350885,367136,352491,365338,367279,374344,327999,340835,342905,340091,366449,365188,354943,
24000:407725,389977,372159,357785,364816,415247,367276,372728,381886,380694,364390,369220,378453,389489,376298,361336,354960,376075,388310,360298,378991,385798,369942,383328,359255,365418,359371,369067,415107,357183,394751,368164,400269,357612,368707,357073,363981,368344,378364,368908,362699,368812,376087,354889,385623,358960,364771,367866,378547,407336,383315,392242,367288,372815,372370,391650,354662,375599,401263,377588,387533,419478,361041,392365,391767,369460,403050,377007,390475,357997,370836,384135,384630,377217,379111,367059,375430,363296,373293,374494,390363,397366,382168,437607,407322,393024,378783,391311,395541,371243,376237,369226,417358,374766,379700,374165,376748,372066,366416,396959,
25000:406752,439794,375567,410538,381266,372463,390316,381682,366808,404362,402377,384105,408247,418721,427944,421170,370515,384406,413381,370073,386439,375401,383397,397825,404598,397763,462157,377023,414755,421237,413436,380684,386247,417188,399196,427399,418911,381289,367497,375019,387088,384227,413167,433357,371332,397630,386123,436710,408833,391499,378485,424491,377219,409793,376843,403545,397424,377820,399248,362889,425058,373449,398485,404847,396100,392544,394542,403624,413599,425147,382767,423638,380008,383690,396593,403545,395350,416872,395405,391605,392195,387678,384700,398599,407888,379946,387961,397355,392012,384792,383511,395858,395284,397276,378080,388535,385337,414577,390810,446510,
26000:399779,407095,448706,394725,399732,415827,420690,431746,425306,404859,391884,399997,407574,396483,413044,426003,406189,442932,412676,435773,423890,405809,404916,418944,390963,404285,396682,415768,419818,437687,389702,418684,399169,393221,415789,409665,395007,447697,403870,438324,408331,407053,420366,397946,391541,401294,446940,424845,395401,411438,431949,434266,413774,391382,415901,403138,423712,408950,424000,398450,423232,445842,400301,399810,426871,410416,425907,391748,435835,402516,423712,402996,392932,404429,394265,390246,419020,386351,391599,405993,422273,419911,431531,394634,415178,403615,423146,402108,390342,430774,415573,475909,423581,391421,418840,406704,402300,421210,417207,420986,
27000:416692,444148,476366,402102,405198,434878,435513,435766,423235,427324,448917,429027,442118,424892,443574,429695,404766,419089,426502,426390,410415,445720,443971,414829,425300,408440,406404,432893,401745,410978,424875,433601,417846,406322,429790,417317,427258,441052,413263,404989,431266,407601,425401,456186,424860,409798,495135,407303,437269,426809,436360,423987,452917,417554,427782,421113,431641,439221,401379,447310,413510,408610,425797,425486,416294,428912,426046,457504,430820,417670,432025,408717,429262,443491,425031,441801,437145,435478,467699,447043,435336,446334,412877,435386,419796,463490,453595,451337,426972,422048,418468,427772,417571,420119,405285,452944,429976,427237,467108,428601,
28000:453444,436558,441938,459376,417513,447997,431352,448477,444112,425650,411979,459182,427513,436196,430614,432305,424789,440310,445350,433018,464860,446024,442517,454693,454879,435142,420314,428689,460762,442324,450239,486936,446265,428505,430303,438771,431065,424523,471292,463897,454133,447711,445986,431132,467421,425180,479261,434607,456099,428147,445791,434961,429768,455078,425237,442470,444255,451256,407983,431148,459975,456031,461554,456373,462506,451212,450874,441461,467858,453555,422217,447911,421617,450120,462686,437001,435689,440327,465498,436265,454252,446765,496655,434242,451744,473354,444858,439665,484860,433820,450162,457071,446120,435707,453319,474692,431202,436178,440418,470273,
29000:474590,439839,462016,454481,464024,456598,447290,461732,468979,466621,448118,487514,500615,481529,487924,455500,454989,464417,450692,465111,470517,449709,495090,454804,489676,444293,474928,455161,478788,456834,457941,494632,487968,455763,488653,475645,482317,452502,486832,487497,471626,482630,480674,501836,469761,466951,464873,475471,480690,484362,476200,433613,472586,458829,475287,454463,464934,444768,451206,443831,462832,449652,465167,447236,451092,489361,466727,462502,450182,462295,446104,437867,461921,463862,448581,458508,465897,458755,458929,453570,461451,492707,463872,460780,471478,461141,455837,453370,456055,483704,466630,457836,477592,501670,492204,468431,464647,465748,451829,441515,
30000:493305,486012,491619,511604,456362,465306,531914,493554,474426,480660,470231,479466,462627,469432,466398,468213,468438,455284,498989,476411,465098,498031,461388,500938,471144,496648,486344,487992,502467,472391,456043,496158,476248,466446,473102,469056,497935,482585,478102,487490,513773,481500,494173,482824,454100,477679,554021,512180,492066,472089,464305,475601,486079,456199,490274,497581,480151,497269,479717,480720,498344,494416,478280,483063,460505,494532,469770,457290,522380,500697,503790,470952,469956,491265,502034,501910,481391,517650,490410,472015,475534,480233,470665,480581,464239,446558,472986,466161,524861,486052,500662,484071,476214,519965,502653,507454,485518,503706,464737,473044,
31000:498574,499785,489153,481087,519759,527146,472400,528340,493224,517753,499106,510600,496203,500822,518385,503396,491298,521765,532212,538234,477503,503250,505266,478803,506234,507217,478001,514694,491034,499467,487259,488708,470337,477268,503493,490569,523838,503901,495840,514745,481565,507144,561379,555090,541825,481764,522156,470844,506912,539682,489931,511786,467893,494813,489135,499813,476531,498644,571209,502327,478084,488476,473124,502900,495032,474611,528029,480876,490927,510463,513897,481496,504264,517787,481890,517747,513305,484226,478842,486536,492581,488034,478672,498596,501322,517514,520159,512318,493477,522796,506962,478881,494891,467161,505900,496544,505442,483933,489406,512013,
32000:514954,523146,526885,522320,496866,538044,506145,513541,519171,517262,564747,515195,512136,535171,492139,541132,502797,566362,521377,528095,513035,531998,496661,503481,528159,515560,545533,503930,521602,530470,518265,525773,502461,516716,561552,494192,514581,531728,510432,497218,513792,522894,514334,536962,515341,500771,514807,521496,535367,543313,519914,476054,502648,498958,496585,510116,526076,495465,580298,504781,541441,509012,548412,528312,514270,506195,585745,506037,542796,506965,524800,502058,520766,505286,508912,501607,500251,521076,507491,498921,526739,520095,531427,486330,509967,546686,533678,511687,496347,508858,521926,500152,506362,533496,520025,521395,491899,503560,543197,524405,
33000:538705,530027,520260,544441,527455,538209,547097,555878,558120,576683,575420,539118,521665,549984,526147,570550,556126,538466,537582,544357,528988,544627,530210,550875,551166,552995,513690,583566,524734,539242,509974,579001,584901,549489,537698,517594,562836,514797,579740,552878,526416,526895,524668,524512,534204,545504,522102,542176,548511,561569,575416,540040,534399,524955,550328,541601,608781,549986,557906,523537,571008,534418,534951,535577,515908,495904,525579,518803,533735,541183,538359,518025,544285,514934,551753,557545,548862,525394,553514,534642,517561,530336,560242,591599,528178,525579,525996,541804,504516,551351,552189,552886,534295,544800,516614,508737,515880,571446,532696,526326,
34000:577312,555908,557023,566213,535897,573024,544925,545741,542681,547070,550544,578018,537168,526842,567441,553010,557776,603062,524822,554860,584693,576287,549280,555440,537878,529552,535619,545762,552742,560942,558892,583283,563879,538886,538657,573691,549900,575648,573207,554970,537180,555099,524448,576743,566879,520715,573770,556956,550007,546851,535213,582781,528675,550086,548105,582231,547580,532375,551402,554363,566574,545999,551799,550823,586435,550471,537625,558969,547477,584983,555379,535073,552436,577922,567807,575779,539162,539201,539817,563979,585282,557100,573705,579563,544475,571935,546551,532231,555588,572125,543740,537700,557825,537047,528186,530479,549627,555943,562162,528610,
35000:579401,554490,552175,581049,619768,570826,545701,594000,550606,565130,568541,630880,594942,560544,542287,605205,540230,589501,561714,585819,553933,563581,558058,579445,628794,562705,573199,580387,569892,581477,586699,562363,568088,583640,588187,538875,547298,556740,581863,557689,559556,565116,553626,559869,578851,566822,580043,561926,575817,637050,550192,601412,552592,553027,588424,587344,576988,598902,583993,567789,546707,558817,557736,632592,630819,553923,567240,566418,568401,548409,560977,566895,584944,567076,536723,554155,555025,565854,537323,608776,606960,552003,622611,573619,575535,596159,544959,577555,608211,549951,573000,562831,604363,536430,565606,562930,580804,610607,615476,572775,
36000:587261,580937,568119,576053,615389,560594,594315,602191,574173,613103,570137,599541,579371,561911,584074,574567,607787,589629,594783,566917,601992,587740,591477,576793,567968,608808,582573,617056,588091,586966,572377,606629,614370,579524,595482,590517,593059,589152,573721,572061,562017,581285,596665,590190,566500,620947,603725,588774,631220,628860,575632,562867,590915,578065,652814,581613,538423,588168,613663,603098,585325,563300,611908,575503,586197,624737,637554,593793,607834,574106,587210,588083,598991,596596,589196,639916,575658,612365,609134,651920,569477,592172,602161,617451,603027,613481,587617,571814,562345,614160,595309,585627,559972,618927,572643,629539,597277,574970,588320,559565,
37000:597119,639148,603867,604525,591060,599372,607022,621825,610455,609360,625303,604402,613771,581730,608327,618207,609496,601422,608926,622181,591380,634485,581920,610626,606473,623539,655622,613523,652049,588443,649765,599802,626481,623524,598376,632418,639296,615800,598954,591793,619445,650155,585671,593055,589932,585269,609519,667646,618071,586366,611828,612391,623771,573335,595509,602265,598040,607596,602454,626805,623497,598636,597571,609477,643867,569590,648725,595185,641212,599197,604099,574644,587860,626704,586976,630416,583367,583642,611168,619879,602520,641884,585323,643832,639420,665423,621327,611135,644979,608351,587221,619734,570626,612676,653301,616491,611265,601661,609671,573272,
38000:633032,622327,655750,638179,605273,624498,677432,656336,643558,621959,627418,609926,686794,609377,615265,636627,605934,615020,646679,610043,645049,626745,646780,641694,672310,635318,612080,636493,646454,630577,652658,621337,594077,637750,614548,606995,642168,621836,623147,600573,608277,620447,659525,600195,632694,591033,593614,623163,604819,684232,596653,648335,601690,680370,636978,632223,623361,599335,610377,598277,620336,598722,583074,665244,675500,616722,621323,618925,649053,619920,639956,629527,604402,617444,663109,617727,625795,647078,609032,637934,630910,665240,627343,609587,599366,635860,649059,622140,620821,629252,693542,623113,674933,658668,633135,623509,617759,612456,620483,609431,
39000:643239,648593,653194,637505,696881,717078,632470,669499,621843,633041,644236,683358,655072,684346,710591,652142,636601,658771,692992,625022,630839,644452,637313,657747,683328,641915,637343,629675,680740,640716,622235,608108,608084,646386,628188,663013,620215,617949,688807,622879,610708,652271,639811,650759,630240,665592,655533,664239,643769,646741,645461,655549,665681,663595,652004,637088,663889,638115,634155,650767,626387,686073,651572,666619,627799,715371,645022,654393,671786,627565,612832,654354,644846,627105,665040,605127,675722,673442,631494,628699,657167,643519,623814,639776,611125,644133,643420,654074,654091,620906,672481,688740,622637,674783,646995,630188,620490,651486,636236,698591,
40000:711756,633403,646576,674123,696100,648950,701752,630310,683256,633947,666816,678873,709707,678672,664033,701003,657767,632005,699084,648662,649696,650652,714418,665007,638638,659004,653312,658633,646345,641661,652549,637008,662373,651042,660065,649093,673172,679870,643118,652229,647742,634651,661657,682746,729329,671494,664637,660358,665273,669676,661378,743082,666292,670321,657004,640733,681587,656966,673604,636698,666507,635094,670012,663853,638184,770243,649192,691874,734647,693884,654046,660857,719865,702715,684456,711522,672850,662321,743568,703328,667353,662073,708339,686320,655979,647044,670583,682114,642863,671741,626757,643891,680676,692961,638520,666324,655488,636823,698927,685345,
41000:713169,667728,655191,729946,668127,675202,724770,661839,743664,678686,683179,726735,655563,661736,691118,660391,651346,724483,722607,713524,670223,669027,723546,678890,671153,736201,657208,687200,710156,674679,660942,670673,710754,751130,694583,672646,697521,641155,723792,752466,646176,659314,657983,689626,702159,657097,666184,687052,655288,642363,669799,672246,678810,712821,676748,655162,672606,759140,684876,734273,715248,662446,664665,666167,715376,676734,674965,656989,675852,683898,676783,669421,698796,656309,699238,672388,656074,689104,661184,658174,718463,759577,768609,685637,695397,707725,668207,657212,675052,655752,667269,680419,686349,660001,712884,688947,690497,666627,703995,709489,
42000:678557,764227,685817,673976,710636,694547,672368,746887,756611,691850,680286,697171,699241,686300,703360,688800,698004,706456,701479,737781,702513,690632,684786,680382,719536,684653,669968,739949,733129,727379,709445,721430,651885,707497,810792,679729,710622,676294,725106,707395,737964,773045,723831,675857,711434,684878,725077,699321,720952,715916,703154,669775,720031,710403,687708,713606,716404,739167,698525,713744,745859,705792,685380,712784,692442,715538,681102,687860,677427,678920,680201,691102,720147,698661,703608,692145,703816,731053,792800,732771,669042,689850,706380,656254,704358,687763,671819,694195,691923,678498,670676,664057,699023,718576,666707,701349,704855,726560,685675,676625,
43000:731241,802838,726024,727353,722589,695707,727331,691526,714629,719873,693578,703210,724124,767035,724681,735930,714374,736703,777291,719096,760197,733696,712264,688482,695497,718067,700893,722858,709813,728935,692209,736778,695458,741065,698584,725707,759371,698998,749710,719724,757543,749775,711819,742960,714125,663174,725883,804142,707205,773642,716888,699835,729504,708320,719272,718168,699013,774563,719045,726811,752671,679538,716712,728848,741319,734359,707954,679213,755713,743088,686923,736193,691312,792829,733015,684299,722883,691913,738726,691945,705065,711290,711984,780884,724438,722364,726890,726010,727571,715418,732083,696479,739248,698002,704064,718986,691291,726493,725147,707127,
44000:714587,751175,696936,745124,771522,765754,727591,790479,731247,773823,744017,725809,789294,734001,794864,752869,732224,758771,769558,717198,757389,752873,770476,737478,724468,722710,741323,733819,742469,746623,716870,719234,783712,710643,749642,723866,732101,764022,726323,755261,740220,700119,715231,723952,718743,747763,730213,743016,749422,796806,765078,718681,728189,715263,713762,708599,739982,783408,721048,722611,746440,762517,699428,808592,789549,774938,740287,834936,775031,726751,739271,733138,704025,730067,821901,799851,718428,756376,767924,768608,774497,706782,719430,715014,711931,783989,772157,767875,722970,733101,783773,744156,742136,747018,742998,838294,711066,776050,729462,718884,
45000:739994,768560,716755,774748,790470,762952,752292,728088,770670,791886,819543,740977,744744,725629,756144,759482,708122,743519,860002,751761,736491,742061,760900,714350,750084,740706,727840,740297,765349,770381,706835,727566,749037,778380,734613,755983,756027,827712,759055,802121,787347,758362,758874,816552,737237,775872,766341,759954,758136,770870,767125,743641,772099,804614,726798,749866,732190,747347,754235,748395,764994,747341,798745,823802,809856,745600,786462,727633,804993,784125,727964,774272,757594,817580,723617,782755,709827,752625,821328,726212,733237,759332,803473,762598,761137,765053,718972,731742,790692,759150,779376,797675,707962,773840,802318,784198,724754,701362,751841,719755,
46000:780100,757145,780234,769093,754821,763912,884706,757110,771776,761986,760232,851862,822649,789080,773695,789488,757231,745880,773695,747874,798641,791286,780777,761251,798963,759900,846641,771273,797868,773718,754323,807585,786617,753703,737298,789317,742579,756612,793557,747655,785056,813215,770456,832893,812562,804566,759315,745310,805603,795393,746833,742700,814850,842006,725431,774043,784568,774105,799309,757577,743531,754985,761579,767368,775597,763550,763072,775679,766105,803132,820600,761069,836188,833994,821894,763507,874524,779707,779254,778764,738111,776538,774533,820087,759632,791385,748166,774330,795398,769507,814746,759191,772886,747271,830489,745018,744733,818837,797384,781941,
